"","Term","Ont","N","Up","Down","P.Up","P.Down"
"GO:0042732","D-xylose metabolic process","BP",4,1,2,0.279405988884611,0.0840970105564684
"GO:0033319","UDP-D-xylose metabolic process","BP",1,0,1,1,0.129524417491222
"GO:0033320","UDP-D-xylose biosynthetic process","BP",1,0,1,1,0.129524417491222
"GO:0042774","plasma membrane ATP synthesis coupled electron transport","BP",1,0,0,1,1
"GO:1902068","regulation of sphingolipid mediated signaling pathway","BP",1,0,1,1,0.129524417491222
"GO:1902615","immune response involved in response to exogenous dsRNA","BP",1,0,0,1,1
"GO:0016031","tRNA import into mitochondrion","BP",1,0,0,1,1
"GO:0140568","extraction of mislocalized protein from membrane","BP",2,0,0,1,1
"GO:0140570","extraction of mislocalized protein from mitochondrial outer membrane","BP",1,0,0,1,1
"GO:0019677","NAD catabolic process","BP",3,0,1,1,0.340435301822401
"GO:0110155","NAD-cap decapping","BP",3,0,1,1,0.340435301822401
"GO:0009386","translational attenuation","BP",1,0,0,1,1
"GO:1902775","mitochondrial large ribosomal subunit assembly","BP",4,0,0,1,1
"GO:0035621","ER to Golgi ceramide transport","BP",3,0,0,1,1
"GO:0120012","intermembrane sphingolipid transfer","BP",1,0,0,1,1
"GO:0160023","sneeze reflex","BP",1,0,0,1,1
"GO:0160025","sensory perception of itch","BP",1,0,0,1,1
"GO:1903942","positive regulation of respiratory gaseous exchange","BP",1,0,0,1,1
"GO:0160007","glutathione import into mitochondrion","BP",1,0,0,1,1
"GO:0018023","peptidyl-lysine trimethylation","BP",6,0,0,1,1
"GO:1905273","positive regulation of proton-transporting ATP synthase activity, rotational mechanism","BP",1,0,0,1,1
"GO:1903004","regulation of protein K63-linked deubiquitination","BP",2,0,0,1,1
"GO:1903006","positive regulation of protein K63-linked deubiquitination","BP",2,0,0,1,1
"GO:0006546","glycine catabolic process","BP",3,2,0,0.0175712914094027,1
"GO:0019464","glycine decarboxylation via glycine cleavage system","BP",3,2,0,0.0175712914094027,1
"GO:0070649","formin-nucleated actin cable assembly","BP",2,0,1,1,0.242279458151993
"GO:0110009","formin-nucleated actin cable organization","BP",2,0,1,1,0.242279458151993
"GO:0110104","mRNA alternative polyadenylation","BP",5,0,0,1,1
"GO:1905458","positive regulation of lymphoid progenitor cell differentiation","BP",3,0,0,1,1
"GO:2000975","positive regulation of pro-B cell differentiation","BP",1,0,0,1,1
"GO:0031590","wybutosine metabolic process","BP",5,0,0,1,1
"GO:0031591","wybutosine biosynthetic process","BP",5,0,0,1,1
"GO:0018117","protein adenylylation","BP",3,0,0,1,1
"GO:0018175","protein nucleotidylation","BP",3,0,0,1,1
"GO:0070899","mitochondrial tRNA wobble uridine modification","BP",1,0,0,1,1
"GO:0000455","enzyme-directed rRNA pseudouridine synthesis","BP",4,0,0,1,1
"GO:0044795","trans-Golgi network to recycling endosome transport","BP",1,0,1,1,0.129524417491222
"GO:0036046","protein demalonylation","BP",1,0,0,1,1
"GO:0036047","peptidyl-lysine demalonylation","BP",1,0,0,1,1
"GO:0036048","protein desuccinylation","BP",1,0,0,1,1
"GO:0036049","peptidyl-lysine desuccinylation","BP",1,0,0,1,1
"GO:0061698","protein deglutarylation","BP",2,0,0,1,1
"GO:1905667","negative regulation of protein localization to endosome","BP",1,0,0,1,1
"GO:0098706","iron ion import across cell outer membrane","BP",3,1,1,0.217883340118557,0.340435301822401
"GO:0042268","regulation of cytolysis","BP",1,0,0,1,1
"GO:0090318","regulation of chylomicron remodeling","BP",1,0,0,1,1
"GO:0090319","positive regulation of chylomicron remodeling","BP",1,0,0,1,1
"GO:0090320","regulation of chylomicron remnant clearance","BP",1,0,0,1,1
"GO:0090321","positive regulation of chylomicron remnant clearance","BP",1,0,0,1,1
"GO:0061871","negative regulation of hepatic stellate cell migration","BP",1,0,0,1,1
"GO:0140060","axon arborization","BP",1,0,0,1,1
"GO:1990390","protein K33-linked ubiquitination","BP",2,0,0,1,1
"GO:0034474","U2 snRNA 3'-end processing","BP",1,0,0,1,1
"GO:0010789","meiotic sister chromatid cohesion involved in meiosis I","BP",1,0,0,1,1
"GO:0034090","maintenance of meiotic sister chromatid cohesion","BP",1,0,0,1,1
"GO:0034094","regulation of maintenance of meiotic sister chromatid cohesion","BP",1,0,0,1,1
"GO:0034096","positive regulation of maintenance of meiotic sister chromatid cohesion","BP",1,0,0,1,1
"GO:0035875","maintenance of meiotic sister chromatid cohesion, centromeric","BP",1,0,0,1,1
"GO:2000709","regulation of maintenance of meiotic sister chromatid cohesion, centromeric","BP",1,0,0,1,1
"GO:2000711","positive regulation of maintenance of meiotic sister chromatid cohesion, centromeric","BP",1,0,0,1,1
"GO:0006392","transcription elongation by mitochondrial RNA polymerase","BP",1,0,0,1,1
"GO:0070126","mitochondrial translational termination","BP",3,0,0,1,1
"GO:0106272","protein localization to ERGIC","BP",2,0,0,1,1
"GO:0106273","cytosol to ERGIC protein transport","BP",2,0,0,1,1
"GO:1905578","regulation of ERBB3 signaling pathway","BP",1,0,0,1,1
"GO:1905580","positive regulation of ERBB3 signaling pathway","BP",1,0,0,1,1
"GO:0090177","establishment of planar polarity involved in neural tube closure","BP",3,0,1,1,0.340435301822401
"GO:1903949","positive regulation of atrial cardiac muscle cell action potential","BP",1,0,0,1,1
"GO:1904199","positive regulation of regulation of vascular associated smooth muscle cell membrane depolarization","BP",1,0,0,1,1
"GO:1990736","regulation of vascular associated smooth muscle cell membrane depolarization","BP",1,0,0,1,1
"GO:0034229","ethanolamine transport","BP",4,0,1,1,0.425881398911046
"GO:0021691","cerebellar Purkinje cell layer maturation","BP",2,0,0,1,1
"GO:0051638","barbed-end actin filament uncapping","BP",1,0,0,1,1
"GO:2000813","negative regulation of barbed-end actin filament capping","BP",3,0,0,1,1
"GO:0019427","acetyl-CoA biosynthetic process from acetate","BP",1,1,0,0.0786466645387809,1
"GO:0141217","RNA glycosylation","BP",1,0,0,1,1
"GO:0097036","regulation of plasma membrane sterol distribution","BP",1,0,0,1,1
"GO:0007225","patched ligand maturation","BP",1,0,0,1,1
"GO:1903852","positive regulation of cristae formation","BP",4,1,0,0.279405988884611,1
"GO:1903611","negative regulation of calcium-dependent ATPase activity","BP",1,0,0,1,1
"GO:1903723","negative regulation of centriole elongation","BP",1,0,0,1,1
"GO:0035544","negative regulation of SNARE complex assembly","BP",3,0,1,1,0.340435301822401
"GO:0150037","regulation of calcium-dependent activation of synaptic vesicle fusion","BP",4,0,2,1,0.0840970105564684
"GO:1905512","regulation of short-term synaptic potentiation","BP",1,0,1,1,0.129524417491222
"GO:1905513","negative regulation of short-term synaptic potentiation","BP",1,0,1,1,0.129524417491222
"GO:0019082","viral protein processing","BP",2,0,0,1,1
"GO:0072732","cellular response to calcium ion starvation","BP",3,0,0,1,1
"GO:0044873","lipoprotein localization to membrane","BP",1,0,0,1,1
"GO:0042352","GDP-L-fucose salvage","BP",4,0,0,1,1
"GO:0002264","endothelial cell activation involved in immune response","BP",1,0,0,1,1
"GO:1901253","negative regulation of intracellular transport of viral material","BP",2,1,0,0.151112657215506,1
"GO:0071629","cytoplasm protein quality control by the ubiquitin-proteasome system","BP",3,0,0,1,1
"GO:0140455","cytoplasm protein quality control","BP",4,0,0,1,1
"GO:0141191","negative regulation of HRI-mediated signaling","BP",2,0,0,1,1
"GO:0033562","co-transcriptional gene silencing by RNA interference machinery","BP",1,0,0,1,1
"GO:0032919","spermine acetylation","BP",1,0,0,1,1
"GO:0032920","putrescine acetylation","BP",1,0,0,1,1
"GO:0046204","nor-spermidine metabolic process","BP",1,0,0,1,1
"GO:0110051","metabolite repair","BP",2,0,0,1,1
"GO:0033342","negative regulation of collagen binding","BP",1,0,0,1,1
"GO:0048133","male germ-line stem cell asymmetric division","BP",3,0,1,1,0.340435301822401
"GO:1902296","DNA strand elongation involved in cell cycle DNA replication","BP",1,0,0,1,1
"GO:1902319","DNA strand elongation involved in nuclear cell cycle DNA replication","BP",1,0,0,1,1
"GO:1902983","DNA strand elongation involved in mitotic DNA replication","BP",1,0,0,1,1
"GO:1904158","axonemal central apparatus assembly","BP",4,0,1,1,0.425881398911046
"GO:0030961","peptidyl-arginine hydroxylation","BP",1,0,0,1,1
"GO:0002373","plasmacytoid dendritic cell cytokine production","BP",1,0,0,1,1
"GO:0002736","regulation of plasmacytoid dendritic cell cytokine production","BP",1,0,0,1,1
"GO:0002737","negative regulation of plasmacytoid dendritic cell cytokine production","BP",1,0,0,1,1
"GO:0002426","immunoglobulin production in mucosal tissue","BP",1,1,0,0.0786466645387809,1
"GO:0072753","cellular response to glutathione","BP",2,0,0,1,1
"GO:1901370","response to glutathione","BP",2,0,0,1,1
"GO:0071788","endoplasmic reticulum tubular network maintenance","BP",1,0,0,1,1
"GO:1903373","positive regulation of endoplasmic reticulum tubular network organization","BP",4,1,0,0.279405988884611,1
"GO:0019988","charged-tRNA amino acid modification","BP",2,0,0,1,1
"GO:0071951","conversion of methionyl-tRNA to N-formyl-methionyl-tRNA","BP",1,0,0,1,1
"GO:0106064","regulation of cobalamin metabolic process","BP",1,0,0,1,1
"GO:0106121","positive regulation of cobalamin metabolic process","BP",1,0,0,1,1
"GO:1904094","positive regulation of autophagic cell death","BP",1,0,0,1,1
"GO:0006419","alanyl-tRNA aminoacylation","BP",3,1,0,0.217883340118557,1
"GO:0042706","eye photoreceptor cell fate commitment","BP",1,0,0,1,1
"GO:0046551","retinal cone cell fate commitment","BP",1,0,0,1,1
"GO:0046552","photoreceptor cell fate commitment","BP",1,0,0,1,1
"GO:0060220","camera-type eye photoreceptor cell fate commitment","BP",1,0,0,1,1
"GO:0060222","regulation of retinal cone cell fate commitment","BP",1,0,0,1,1
"GO:0060223","retinal rod cell fate commitment","BP",1,0,0,1,1
"GO:0060226","negative regulation of retinal cone cell fate commitment","BP",1,0,0,1,1
"GO:0009237","siderophore metabolic process","BP",1,0,0,1,1
"GO:0019290","siderophore biosynthetic process","BP",1,0,0,1,1
"GO:0036228","protein localization to nuclear inner membrane","BP",3,0,0,1,1
"GO:0007014","actin ubiquitination","BP",1,1,0,0.0786466645387809,1
"GO:0036392","chemokine (C-C motif) ligand 20 production","BP",1,1,0,0.0786466645387809,1
"GO:1902173","negative regulation of keratinocyte apoptotic process","BP",1,1,0,0.0786466645387809,1
"GO:1903883","positive regulation of interleukin-17-mediated signaling pathway","BP",1,1,0,0.0786466645387809,1
"GO:1903884","regulation of chemokine (C-C motif) ligand 20 production","BP",1,1,0,0.0786466645387809,1
"GO:1903886","positive regulation of chemokine (C-C motif) ligand 20 production","BP",1,1,0,0.0786466645387809,1
"GO:0035526","retrograde transport, plasma membrane to Golgi","BP",2,0,0,1,1
"GO:1904947","folate import into mitochondrion","BP",1,0,0,1,1
"GO:1990548","mitochondrial FAD transmembrane transport","BP",1,0,0,1,1
"GO:0051586","positive regulation of dopamine uptake involved in synaptic transmission","BP",2,0,2,1,0.0167693768304519
"GO:0051944","positive regulation of catecholamine uptake involved in synaptic transmission","BP",2,0,2,1,0.0167693768304519
"GO:0001192","maintenance of transcriptional fidelity during transcription elongation","BP",1,0,0,1,1
"GO:0001193","maintenance of transcriptional fidelity during transcription elongation by RNA polymerase II","BP",1,0,0,1,1
"GO:0002939","tRNA N1-guanine methylation","BP",3,0,0,1,1
"GO:0070881","regulation of proline transport","BP",1,0,0,1,1
"GO:0098670","entry receptor-mediated virion attachment to host cell","BP",1,0,0,1,1
"GO:1902834","regulation of proline import across plasma membrane","BP",1,0,0,1,1
"GO:1902836","positive regulation of proline import across plasma membrane","BP",1,0,0,1,1
"GO:1905735","regulation of L-proline import across plasma membrane","BP",1,0,0,1,1
"GO:1905737","positive regulation of L-proline import across plasma membrane","BP",1,0,0,1,1
"GO:0036116","long-chain fatty-acyl-CoA catabolic process","BP",2,1,1,0.151112657215506,0.242279458151993
"GO:1900533","palmitic acid metabolic process","BP",1,0,1,1,0.129524417491222
"GO:1900535","palmitic acid biosynthetic process","BP",1,0,1,1,0.129524417491222
"GO:0034477","U6 snRNA 3'-end processing","BP",2,0,0,1,1
"GO:0001680","tRNA 3'-terminal CCA addition","BP",1,0,0,1,1
"GO:0006437","tyrosyl-tRNA aminoacylation","BP",2,1,0,0.151112657215506,1
"GO:0070184","mitochondrial tyrosyl-tRNA aminoacylation","BP",1,0,0,1,1
"GO:0010603","regulation of cytoplasmic mRNA processing body assembly","BP",7,0,0,1,1
"GO:0010607","negative regulation of cytoplasmic mRNA processing body assembly","BP",1,0,0,1,1
"GO:0032475","otolith formation","BP",1,0,1,1,0.129524417491222
"GO:0035675","neuromast hair cell development","BP",1,0,1,1,0.129524417491222
"GO:0048882","lateral line development","BP",1,0,1,1,0.129524417491222
"GO:0048884","neuromast development","BP",1,0,1,1,0.129524417491222
"GO:0048886","neuromast hair cell differentiation","BP",1,0,1,1,0.129524417491222
"GO:0048925","lateral line system development","BP",1,0,1,1,0.129524417491222
"GO:0180035","lncRNA processing","BP",2,0,1,1,0.242279458151993
"GO:0006421","asparaginyl-tRNA aminoacylation","BP",3,1,0,0.217883340118557,1
"GO:0097052","L-kynurenine metabolic process","BP",2,0,0,1,1
"GO:0097053","L-kynurenine catabolic process","BP",2,0,0,1,1
"GO:0071955","recycling endosome to Golgi transport","BP",2,1,0,0.151112657215506,1
"GO:0060825","fibroblast growth factor receptor signaling pathway involved in neural plate anterior/posterior pattern formation","BP",2,0,0,1,1
"GO:0090299","regulation of neural crest formation","BP",1,0,0,1,1
"GO:0090301","negative regulation of neural crest formation","BP",1,0,0,1,1
"GO:2000313","regulation of fibroblast growth factor receptor signaling pathway involved in neural plate anterior/posterior pattern formation","BP",2,0,0,1,1
"GO:2000314","negative regulation of fibroblast growth factor receptor signaling pathway involved in neural plate anterior/posterior pattern formation","BP",2,0,0,1,1
"GO:0021528","commissural neuron differentiation in spinal cord","BP",1,0,1,1,0.129524417491222
"GO:0007308","oocyte construction","BP",5,1,1,0.336092779108362,0.500262769296684
"GO:0007309","oocyte axis specification","BP",5,1,1,0.336092779108362,0.500262769296684
"GO:0015786","UDP-glucose transmembrane transport","BP",3,1,1,0.217883340118557,0.340435301822401
"GO:0019478","D-amino acid catabolic process","BP",1,0,0,1,1
"GO:1905584","outer hair cell apoptotic process","BP",2,1,0,0.151112657215506,1
"GO:0006864","pyrimidine nucleotide transport","BP",2,0,0,1,1
"GO:0031930","mitochondria-nucleus signaling pathway","BP",1,0,0,1,1
"GO:1990519","pyrimidine nucleotide import into mitochondrion","BP",2,0,0,1,1
"GO:0070183","mitochondrial tryptophanyl-tRNA aminoacylation","BP",1,0,0,1,1
"GO:0051684","maintenance of Golgi location","BP",3,0,0,1,1
"GO:1903119","protein localization to actin cytoskeleton","BP",5,0,1,1,0.500262769296684
"GO:0180034","co-transcriptional lncRNA 3' end processing, cleavage and polyadenylation pathway","BP",1,0,0,1,1
"GO:0016320","endoplasmic reticulum membrane fusion","BP",2,0,0,1,1
"GO:0006666","3-keto-sphinganine metabolic process","BP",1,0,0,1,1
"GO:0033979","box H/ACA sno(s)RNA metabolic process","BP",3,0,0,1,1
"GO:0001173","DNA-templated transcriptional start site selection","BP",2,0,1,1,0.242279458151993
"GO:0001174","transcriptional start site selection at RNA polymerase II promoter","BP",2,0,1,1,0.242279458151993
"GO:0001178","regulation of transcriptional start site selection at RNA polymerase II promoter","BP",1,0,0,1,1
"GO:0010630","regulation of transcription, start site selection","BP",1,0,0,1,1
"GO:0098939","dendritic transport of mitochondrion","BP",2,0,0,1,1
"GO:0034398","telomere tethering at nuclear periphery","BP",4,0,1,1,0.425881398911046
"GO:0044821","meiotic telomere tethering at nuclear periphery","BP",3,0,1,1,0.340435301822401
"GO:0070197","meiotic attachment of telomere to nuclear envelope","BP",3,0,1,1,0.340435301822401
"GO:0034087","establishment of mitotic sister chromatid cohesion","BP",2,0,0,1,1
"GO:0045186","zonula adherens assembly","BP",2,0,1,1,0.242279458151993
"GO:0035660","MyD88-dependent toll-like receptor 4 signaling pathway","BP",1,0,0,1,1
"GO:0061588","calcium activated phospholipid scrambling","BP",4,2,1,0.0333153938203955,0.425881398911046
"GO:0061589","calcium activated phosphatidylserine scrambling","BP",3,1,1,0.217883340118557,0.340435301822401
"GO:0061590","calcium activated phosphatidylcholine scrambling","BP",4,2,1,0.0333153938203955,0.425881398911046
"GO:0061591","calcium activated galactosylceramide scrambling","BP",4,2,1,0.0333153938203955,0.425881398911046
"GO:0060151","peroxisome localization","BP",2,0,0,1,1
"GO:0060152","microtubule-based peroxisome localization","BP",2,0,0,1,1
"GO:0003345","proepicardium cell migration involved in pericardium morphogenesis","BP",1,0,0,1,1
"GO:0065001","specification of axis polarity","BP",1,1,0,0.0786466645387809,1
"GO:0070716","mismatch repair involved in maintenance of fidelity involved in DNA-dependent DNA replication","BP",1,0,0,1,1
"GO:0061163","endoplasmic reticulum polarization","BP",1,0,0,1,1
