"","Term","Ont","N","Up","Down","P.Up","P.Down"
"GO:0002018","renin-angiotensin regulation of aldosterone production","BP",2,0,0,1,1
"GO:0002019","regulation of renal output by angiotensin","BP",3,0,0,1,1
"GO:0002033","angiotensin-mediated vasodilation involved in regulation of systemic arterial blood pressure","BP",2,0,0,1,1
"GO:0002034","maintenance of blood vessel diameter homeostasis by renin-angiotensin","BP",5,0,0,1,1
"GO:0002035","brain renin-angiotensin system","BP",5,1,0,0.123345109180533,1
"GO:0003051","angiotensin-mediated drinking behavior","BP",3,0,0,1,1
"GO:0003072","renal control of peripheral vascular resistance involved in regulation of systemic arterial blood pressure","BP",5,0,0,1,1
"GO:0003330","regulation of extracellular matrix constituent secretion","BP",8,0,0,1,1
"GO:0003331","positive regulation of extracellular matrix constituent secretion","BP",4,0,0,1,1
"GO:0003333","amino acid transmembrane transport","BP",85,1,8,0.893937169609688,0.0375017276414367
"GO:0006883","intracellular sodium ion homeostasis","BP",20,1,0,0.409522165633409,1
"GO:0006970","response to osmotic stress","BP",87,3,0,0.394512351473009,1
"GO:0008065","establishment of blood-nerve barrier","BP",3,0,1,1,0.129211744250714
"GO:0008286","insulin receptor signaling pathway","BP",164,4,9,0.620005628142401,0.320716728374843
"GO:0009651","response to salt stress","BP",24,0,0,1,1
"GO:0010586","miRNA metabolic process","BP",98,1,7,0.924827859478557,0.153189886694784
"GO:0010657","muscle cell apoptotic process","BP",114,6,6,0.0767526790215255,0.408800640107817
"GO:0010658","striated muscle cell apoptotic process","BP",70,4,2,0.108742434548569,0.830071696852591
"GO:0010659","cardiac muscle cell apoptotic process","BP",68,4,2,0.100425869644027,0.81768799636301
"GO:0010660","regulation of muscle cell apoptotic process","BP",103,3,6,0.50323078141096,0.319796770426995
"GO:0010661","positive regulation of muscle cell apoptotic process","BP",39,2,2,0.269163347196593,0.530025729845294
"GO:0010662","regulation of striated muscle cell apoptotic process","BP",62,3,2,0.217879525584421,0.775569798045269
"GO:0010663","positive regulation of striated muscle cell apoptotic process","BP",25,2,0,0.136759486458242,1
"GO:0010665","regulation of cardiac muscle cell apoptotic process","BP",60,3,2,0.204330059371632,0.759744752618284
"GO:0010666","positive regulation of cardiac muscle cell apoptotic process","BP",24,2,0,0.127915797345948,1
"GO:0010744","positive regulation of macrophage derived foam cell differentiation","BP",12,0,1,1,0.425116882792849
"GO:0010958","regulation of amino acid import across plasma membrane","BP",19,0,2,1,0.210236320147457
"GO:0014820","tonic smooth muscle contraction","BP",13,0,2,1,0.11396823595333
"GO:0014821","phasic smooth muscle contraction","BP",19,1,2,0.393751808091103,0.210236320147457
"GO:0014824","artery smooth muscle contraction","BP",12,0,2,1,0.0992933767064839
"GO:0014873","response to muscle activity involved in regulation of muscle adaptation","BP",4,0,0,1,1
"GO:0015807","L-amino acid transport","BP",74,1,8,0.858104102876436,0.017969579353206
"GO:0030103","vasopressin secretion","BP",4,0,1,1,0.168464490295855
"GO:0030432","peristalsis","BP",10,0,0,1,1
"GO:0031098","stress-activated protein kinase signaling cascade","BP",55,4,3,0.0543114504017454,0.45376697692072
"GO:0032930","positive regulation of superoxide anion generation","BP",22,2,1,0.110671898859852,0.637686054367157
"GO:0034104","negative regulation of tissue remodeling","BP",22,1,4,0.439845716296456,0.0156520707834521
"GO:0035106","operant conditioning","BP",4,0,0,1,1
"GO:0035929","steroid hormone secretion","BP",25,0,3,1,0.100637967353499
"GO:0035930","corticosteroid hormone secretion","BP",17,0,3,1,0.0386711357888285
"GO:0035931","mineralocorticoid secretion","BP",6,0,1,1,0.241748380859728
"GO:0035932","aldosterone secretion","BP",6,0,1,1,0.241748380859728
"GO:0038179","neurotrophin signaling pathway","BP",44,0,4,1,0.135284030363175
"GO:0040018","positive regulation of multicellular organism growth","BP",32,0,1,1,0.771724483954102
"GO:0042756","drinking behavior","BP",7,0,0,1,1
"GO:0043407","negative regulation of MAP kinase activity","BP",48,2,3,0.355608505334282,0.368458139910886
"GO:0045429","positive regulation of nitric oxide biosynthetic process","BP",45,1,6,0.694654885153102,0.0149467970847363
"GO:0045723","positive regulation of fatty acid biosynthetic process","BP",22,0,3,1,0.0742939215939818
"GO:0045923","positive regulation of fatty acid metabolic process","BP",40,0,3,1,0.268743759200564
"GO:0046626","regulation of insulin receptor signaling pathway","BP",73,1,3,0.854300900365453,0.645161982857423
"GO:0046628","positive regulation of insulin receptor signaling pathway","BP",28,0,0,1,1
"GO:0048011","neurotrophin TRK receptor signaling pathway","BP",31,0,3,1,0.162201263911786
"GO:0048168","regulation of neuronal synaptic plasticity","BP",59,2,5,0.455768809207082,0.126105392984589
"GO:0048169","regulation of long-term neuronal synaptic plasticity","BP",26,2,3,0.145733112019423,0.110142320656262
"GO:0048662","negative regulation of smooth muscle cell proliferation","BP",63,2,1,0.489952445173914,0.945589352861832
"GO:0051386","regulation of neurotrophin TRK receptor signaling pathway","BP",16,0,1,1,0.522033468003071
"GO:0051387","negative regulation of neurotrophin TRK receptor signaling pathway","BP",4,0,1,1,0.168464490295855
"GO:0051403","stress-activated MAPK cascade","BP",48,4,3,0.0356150223698435,0.368458139910886
"GO:0055078","sodium ion homeostasis","BP",31,1,2,0.558186256659079,0.410448292924784
"GO:0060081","membrane hyperpolarization","BP",12,1,1,0.270949346694301,0.425116882792849
"GO:0060675","ureteric bud morphogenesis","BP",56,0,3,1,0.465589719252188
"GO:0060993","kidney morphogenesis","BP",86,0,5,1,0.346240594659654
"GO:0061326","renal tubule development","BP",90,0,5,1,0.382364267908866
"GO:0061333","renal tubule morphogenesis","BP",71,0,4,1,0.398532347037992
"GO:0061614","miRNA transcription","BP",73,1,7,0.854300900365453,0.0458323880581321
"GO:0070278","extracellular matrix constituent secretion","BP",14,0,2,1,0.129150946087734
"GO:0072009","nephron epithelium development","BP",105,0,6,1,0.335856562222839
"GO:0072028","nephron morphogenesis","BP",70,0,4,1,0.38822963559985
"GO:0072073","kidney epithelium development","BP",139,2,11,0.879875404214022,0.0495798540860473
"GO:0072078","nephron tubule morphogenesis","BP",66,0,3,1,0.576616632020929
"GO:0072080","nephron tubule development","BP",85,0,4,1,0.537146862489093
"GO:0072088","nephron epithelium morphogenesis","BP",68,0,4,1,0.367561086795494
"GO:0072163","mesonephric epithelium development","BP",90,1,8,0.907087155460125,0.0498530461162094
"GO:0072164","mesonephric tubule development","BP",90,1,8,0.907087155460125,0.0498530461162094
"GO:0072171","mesonephric tubule morphogenesis","BP",57,0,3,1,0.477298145590743
"GO:0085029","extracellular matrix assembly","BP",49,2,2,0.365027326588466,0.654668426404044
"GO:0089718","amino acid import across plasma membrane","BP",44,0,7,1,0.00327728544278144
"GO:0090183","regulation of kidney development","BP",27,0,2,1,0.345278527146491
"GO:0090189","regulation of branching involved in ureteric bud morphogenesis","BP",17,0,2,1,0.177020371611141
"GO:0090190","positive regulation of branching involved in ureteric bud morphogenesis","BP",16,0,2,1,0.160743990926163
"GO:0097638","L-arginine import across plasma membrane","BP",7,0,1,1,0.275934832300627
"GO:0097639","L-lysine import across plasma membrane","BP",2,0,0,1,1
"GO:0140353","lipid export from cell","BP",51,0,6,1,0.0263807311086001
"GO:1900019","regulation of protein kinase C activity","BP",6,0,1,1,0.241748380859728
"GO:1900020","positive regulation of protein kinase C activity","BP",6,0,1,1,0.241748380859728
"GO:1900076","regulation of cellular response to insulin stimulus","BP",84,1,3,0.891092331599351,0.736247834978937
"GO:1900078","positive regulation of cellular response to insulin stimulus","BP",33,0,0,1,1
"GO:1901201","regulation of extracellular matrix assembly","BP",20,0,1,1,0.60263057954431
"GO:1901203","positive regulation of extracellular matrix assembly","BP",14,0,1,1,0.475807089819866
"GO:1902022","L-lysine transport","BP",7,0,1,1,0.275934832300627
"GO:1902475","L-alpha-amino acid transmembrane transport","BP",56,1,7,0.771638840696547,0.0124746843631432
"GO:1902630","regulation of membrane hyperpolarization","BP",5,1,1,0.123345109180533,0.205950223636709
"GO:1902632","positive regulation of membrane hyperpolarization","BP",1,0,0,1,1
"GO:1902893","regulation of miRNA transcription","BP",71,1,7,0.846386746231153,0.0403507987004504
"GO:1902895","positive regulation of miRNA transcription","BP",52,1,6,0.746187970871623,0.0287267493682484
"GO:1903401","L-lysine transmembrane transport","BP",7,0,1,1,0.275934832300627
"GO:1903598","positive regulation of gap junction assembly","BP",7,0,0,1,1
"GO:1903779","regulation of cardiac conduction","BP",9,0,0,1,1
"GO:1903789","regulation of amino acid transmembrane transport","BP",19,0,2,1,0.210236320147457
"GO:1903825","organic acid transmembrane transport","BP",131,2,11,0.858247016319253,0.0345546320471424
"GO:1904407","positive regulation of nitric oxide metabolic process","BP",47,1,6,0.710360423527522,0.0182752600341695
"GO:1904706","negative regulation of vascular associated smooth muscle cell proliferation","BP",32,0,1,1,0.771724483954102
"GO:1905008","regulation of L-lysine import across plasma membrane","BP",1,0,0,1,1
"GO:1905010","positive regulation of L-lysine import across plasma membrane","BP",1,0,0,1,1
"GO:1905039","carboxylic acid transmembrane transport","BP",128,2,11,0.849257724737648,0.0298555945866342
"GO:1905541","regulation of L-arginine import across plasma membrane","BP",3,0,0,1,1
"GO:1905589","positive regulation of L-arginine import across plasma membrane","BP",1,0,0,1,1
"GO:1905920","positive regulation of CoA-transferase activity","BP",4,0,0,1,1
"GO:2000027","regulation of animal organ morphogenesis","BP",75,2,10,0.583995923185109,0.00190161907470013
"GO:2000628","regulation of miRNA metabolic process","BP",85,1,7,0.893937169609688,0.0884547872198255
"GO:2000630","positive regulation of miRNA metabolic process","BP",58,1,6,0.783392849445208,0.0456731941624219
"GO:2000831","regulation of steroid hormone secretion","BP",20,0,3,1,0.0587218511386405
"GO:2000846","regulation of corticosteroid hormone secretion","BP",14,0,3,1,0.02287197514691
"GO:2000855","regulation of mineralocorticoid secretion","BP",5,0,1,1,0.205950223636709
"GO:2000858","regulation of aldosterone secretion","BP",5,0,1,1,0.205950223636709
"GO:2001238","positive regulation of extrinsic apoptotic signaling pathway","BP",60,1,2,0.794543275876659,0.759744752618284
"GO:0001921","positive regulation of receptor recycling","BP",16,0,0,1,1
"GO:0002001","renin secretion into blood stream","BP",8,1,1,0.189940392096143,0.308582041931216
"GO:0002043","blood vessel endothelial cell proliferation involved in sprouting angiogenesis","BP",19,1,1,0.393751808091103,0.583852613624516
"GO:0006885","regulation of pH","BP",84,1,6,0.891092331599351,0.177658608347591
"GO:0009309","amine biosynthetic process","BP",27,2,2,0.154823998922102,0.345278527146491
"GO:0009713","catechol-containing compound biosynthetic process","BP",16,1,0,0.343875009419497,1
"GO:0010517","regulation of phospholipase activity","BP",16,2,0,0.0635702177997221,1
"GO:0010518","positive regulation of phospholipase activity","BP",11,0,0,1,1
"GO:0010656","negative regulation of muscle cell apoptotic process","BP",65,2,4,0.506532338718416,0.336504364733508
"GO:0016032","viral process","BP",286,4,12,0.942045035449358,0.64184696131806
"GO:0019058","viral life cycle","BP",211,4,9,0.801893320605144,0.61488877101154
"GO:0032429","regulation of phospholipase A2 activity","BP",9,2,0,0.0214819336855303,1
"GO:0032430","positive regulation of phospholipase A2 activity","BP",5,0,0,1,1
"GO:0034390","smooth muscle cell apoptotic process","BP",34,0,4,1,0.0651370271028873
"GO:0034391","regulation of smooth muscle cell apoptotic process","BP",33,0,4,1,0.0595036830230117
"GO:0034392","negative regulation of smooth muscle cell apoptotic process","BP",18,0,2,1,0.193535988464163
"GO:0042401","biogenic amine biosynthetic process","BP",27,2,2,0.154823998922102,0.345278527146491
"GO:0042416","dopamine biosynthetic process","BP",11,1,0,0.25148823199007,1
"GO:0042423","catecholamine biosynthetic process","BP",16,1,0,0.343875009419497,1
"GO:0043627","response to estrogen","BP",63,4,1,0.0810091286718741,0.945589352861832
"GO:0044403","biological process involved in symbiotic interaction","BP",135,4,7,0.466877951231415,0.40754382900907
"GO:0044409","symbiont entry into host","BP",69,1,5,0.838043820503988,0.199494424420811
"GO:0046189","phenol-containing compound biosynthetic process","BP",33,1,0,0.580891027170854,1
"GO:0046718","symbiont entry into host cell","BP",66,1,5,0.824674462005321,0.176082376422823
"GO:0051412","response to corticosterone","BP",16,1,3,0.343875009419497,0.0329207650951728
"GO:0051701","biological process involved in interaction with host","BP",112,1,6,0.948130915647349,0.392571364286189
"GO:0060193","positive regulation of lipase activity","BP",18,0,0,1,1
"GO:0071385","cellular response to glucocorticoid stimulus","BP",57,1,5,0.777593289529689,0.113199940827368
"GO:0071549","cellular response to dexamethasone stimulus","BP",30,1,4,0.546377864648326,0.0442423919666801
"GO:1903587","regulation of blood vessel endothelial cell proliferation involved in sprouting angiogenesis","BP",13,1,1,0.289905688347366,0.451045936696142
"GO:1903589","positive regulation of blood vessel endothelial cell proliferation involved in sprouting angiogenesis","BP",8,1,1,0.189940392096143,0.308582041931216
"GO:1905288","vascular associated smooth muscle cell apoptotic process","BP",15,0,3,1,0.0276525256256231
"GO:1905459","regulation of vascular associated smooth muscle cell apoptotic process","BP",15,0,3,1,0.0276525256256231
"GO:0002424","T cell mediated immune response to tumor cell","BP",13,0,1,1,0.451045936696142
"GO:0002704","negative regulation of leukocyte mediated immunity","BP",46,1,4,0.702611060680803,0.151971013918706
"GO:0002707","negative regulation of lymphocyte mediated immunity","BP",38,1,4,0.632689532262605,0.0903005767582424
"GO:0002710","negative regulation of T cell mediated immunity","BP",18,0,4,1,0.00754963079812421
"GO:0002820","negative regulation of adaptive immune response","BP",43,1,5,0.67809992827652,0.0429831789885221
"GO:0002823","negative regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","BP",40,1,5,0.651573929900392,0.0327645740092848
"GO:0002834","regulation of response to tumor cell","BP",20,0,3,1,0.0587218511386405
"GO:0002835","negative regulation of response to tumor cell","BP",6,0,2,1,0.0269594375216124
"GO:0002837","regulation of immune response to tumor cell","BP",19,0,3,1,0.0515831691561611
"GO:0002838","negative regulation of immune response to tumor cell","BP",6,0,2,1,0.0269594375216124
"GO:0002840","regulation of T cell mediated immune response to tumor cell","BP",13,0,1,1,0.451045936696142
