"","Term","Ont","N","Up","Down","P.Up","P.Down"
"GO:0022011","myelination in peripheral nervous system","BP",32,1,4,0.975345583825798,0.377324590651498
"GO:0032292","peripheral nervous system axon ensheathment","BP",32,1,4,0.975345583825798,0.377324590651498
"GO:0000768","syncytium formation by plasma membrane fusion","BP",50,5,4,0.64961328497057,0.727982274365324
"GO:0002523","leukocyte migration involved in inflammatory response","BP",18,2,4,0.599915543908679,0.0899488847145172
"GO:0002573","myeloid leukocyte differentiation","BP",237,33,39,0.0852890361964568,0.000715854740390495
"GO:0002673","regulation of acute inflammatory response","BP",31,3,2,0.672950537568052,0.817282240960879
"GO:0002675","positive regulation of acute inflammatory response","BP",18,2,2,0.599915543908679,0.532812096657598
"GO:0002691","regulation of cellular extravasation","BP",40,9,5,0.0258729939903954,0.346535821197725
"GO:0002693","positive regulation of cellular extravasation","BP",20,3,5,0.375445567730954,0.0384975326202307
"GO:0002761","regulation of myeloid leukocyte differentiation","BP",116,14,24,0.38740399212483,0.000273098851638343
"GO:0002831","regulation of response to biotic stimulus","BP",456,60,54,0.071884934053687,0.0715847986435522
"GO:0002833","positive regulation of response to biotic stimulus","BP",342,47,41,0.0574017653155689,0.0910490424695211
"GO:0006949","syncytium formation","BP",52,5,5,0.684105021721356,0.577095533590537
"GO:0030162","regulation of proteolysis","BP",391,30,58,0.987894903454735,0.000696721053144377
"GO:0030316","osteoclast differentiation","BP",106,16,16,0.112608327909351,0.0494146821764484
"GO:0031349","positive regulation of defense response","BP",417,60,52,0.0154774167815105,0.0354893159015703
"GO:0034103","regulation of tissue remodeling","BP",71,18,10,0.000475632527029495,0.147161928874528
"GO:0043491","phosphatidylinositol 3-kinase/protein kinase B signal transduction","BP",282,32,49,0.435717646496848,3.98569778167009e-05
"GO:0043524","negative regulation of neuron apoptotic process","BP",186,21,23,0.469494044038061,0.134727887355517
"GO:0045088","regulation of innate immune response","BP",381,54,44,0.0269128687744936,0.127402063448689
"GO:0045089","positive regulation of innate immune response","BP",320,44,38,0.0637302817418349,0.111201134754717
"GO:0045123","cellular extravasation","BP",65,11,6,0.0925127748959449,0.612881653101583
"GO:0045124","regulation of bone resorption","BP",42,10,6,0.0131104709107242,0.218679746241326
"GO:0045670","regulation of osteoclast differentiation","BP",68,11,11,0.118110091141479,0.0619407386695642
"GO:0045780","positive regulation of bone resorption","BP",21,8,3,0.00109131244069906,0.333808583433882
"GO:0045862","positive regulation of proteolysis","BP",208,17,29,0.922334437386223,0.0294631664292734
"GO:0046850","regulation of bone remodeling","BP",52,13,8,0.0031996492927011,0.126996751491103
"GO:0050729","positive regulation of inflammatory response","BP",114,17,17,0.113479563185217,0.0483104429671483
"GO:0051043","regulation of membrane protein ectodomain proteolysis","BP",25,2,3,0.774357467849843,0.442681369121576
"GO:0051044","positive regulation of membrane protein ectodomain proteolysis","BP",15,1,2,0.823544709035671,0.435071553537667
"GO:0051896","regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction","BP",243,25,44,0.654705829999379,3.53222225169577e-05
"GO:0051897","positive regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction","BP",163,19,33,0.416983387267624,3.4246325066734e-05
"GO:0061025","membrane fusion","BP",154,19,17,0.320873285978332,0.324452852983504
"GO:0070230","positive regulation of lymphocyte apoptotic process","BP",21,3,7,0.406322875861212,0.00273437321485378
"GO:0070234","positive regulation of T cell apoptotic process","BP",16,3,5,0.250712567273206,0.0150012091885267
"GO:0070245","positive regulation of thymocyte apoptotic process","BP",6,2,2,0.132706161758529,0.108439297214181
"GO:0070486","leukocyte aggregation","BP",15,1,5,0.823544709035671,0.011191642973031
"GO:0070489","T cell aggregation","BP",2,0,1,1,0.184653660480039
"GO:0071456","cellular response to hypoxia","BP",142,17,23,0.38131266148997,0.00981484438158668
"GO:0071593","lymphocyte aggregation","BP",4,0,2,1,0.0494267128715544
"GO:0071594","thymocyte aggregation","BP",1,0,0,1,1
"GO:0072535","tumor necrosis factor (ligand) superfamily member 11 production","BP",3,1,1,0.293050922519059,0.263778121698857
"GO:0072672","neutrophil extravasation","BP",12,1,2,0.750328501396021,0.327325166424082
"GO:0072674","multinuclear osteoclast differentiation","BP",9,1,0,0.646757761237612,1
"GO:0072675","osteoclast fusion","BP",6,0,0,1,1
"GO:0072677","eosinophil migration","BP",13,1,4,0.777603673095555,0.0309077470023203
"GO:0072679","thymocyte migration","BP",5,0,0,1,1
"GO:0072680","extracellular matrix-dependent thymocyte migration","BP",1,0,0,1,1
"GO:0072681","fibronectin-dependent thymocyte migration","BP",1,0,0,1,1
"GO:0097529","myeloid leukocyte migration","BP",182,31,33,0.00800044480910277,0.000311346724303006
"GO:0097530","granulocyte migration","BP",119,21,20,0.0178586062897185,0.0103724167893479
"GO:0140253","cell-cell fusion","BP",50,5,4,0.64961328497057,0.727982274365324
"GO:1902622","regulation of neutrophil migration","BP",43,6,5,0.327025789814746,0.40641074217902
"GO:1902624","positive regulation of neutrophil migration","BP",33,4,4,0.492770487410251,0.400133123137386
"GO:1903038","negative regulation of leukocyte cell-cell adhesion","BP",119,15,20,0.317158576648692,0.0103724167893479
"GO:1990266","neutrophil migration","BP",92,17,15,0.0204914837680534,0.0310136003255286
"GO:2000108","positive regulation of leukocyte apoptotic process","BP",34,3,10,0.733376231445946,0.00106708573537693
"GO:2000307","regulation of tumor necrosis factor (ligand) superfamily member 11 production","BP",3,1,1,0.293050922519059,0.263778121698857
"GO:2000309","positive regulation of tumor necrosis factor (ligand) superfamily member 11 production","BP",2,0,1,1,0.184653660480039
"GO:2000389","regulation of neutrophil extravasation","BP",8,0,2,1,0.178075890811091
"GO:2000391","positive regulation of neutrophil extravasation","BP",7,0,2,1,0.142349453828268
"GO:2000398","regulation of thymocyte aggregation","BP",1,0,0,1,1
"GO:2000399","negative regulation of thymocyte aggregation","BP",1,0,0,1,1
"GO:2000410","regulation of thymocyte migration","BP",3,0,0,1,1
"GO:2000412","positive regulation of thymocyte migration","BP",2,0,0,1,1
"GO:2000413","regulation of fibronectin-dependent thymocyte migration","BP",1,0,0,1,1
"GO:2000415","positive regulation of fibronectin-dependent thymocyte migration","BP",1,0,0,1,1
"GO:2000416","regulation of eosinophil migration","BP",4,0,0,1,1
"GO:2000418","positive regulation of eosinophil migration","BP",2,0,0,1,1
"GO:0010042","response to manganese ion","BP",16,2,1,0.534338433429597,0.804834480151901
"GO:0010634","positive regulation of epithelial cell migration","BP",53,5,11,0.700465271829967,0.0115803496873705
"GO:0031293","membrane protein intracellular domain proteolysis","BP",11,0,0,1,1
"GO:0033630","positive regulation of cell adhesion mediated by integrin","BP",19,5,5,0.0486635365454076,0.0312993513659258
"GO:0034238","macrophage fusion","BP",6,0,1,1,0.458010819544648
"GO:0034239","regulation of macrophage fusion","BP",4,0,0,1,1
"GO:0034241","positive regulation of macrophage fusion","BP",3,0,0,1,1
"GO:0043405","regulation of MAP kinase activity","BP",148,23,32,0.0515818918236184,1.11638388771165e-05
"GO:0043406","positive regulation of MAP kinase activity","BP",95,11,23,0.465885865195234,2.86466436730527e-05
"GO:0051546","keratinocyte migration","BP",19,2,6,0.629993540288388,0.00738963289486464
"GO:0051547","regulation of keratinocyte migration","BP",14,1,4,0.801900741777296,0.0400314329465394
"GO:0051549","positive regulation of keratinocyte migration","BP",12,1,4,0.750328501396021,0.0231368656519808
"GO:0051592","response to calcium ion","BP",125,16,15,0.287606331438917,0.229932057901901
"GO:0060142","regulation of syncytium formation by plasma membrane fusion","BP",24,2,1,0.754316466835058,0.913837529118279
"GO:0060143","positive regulation of syncytium formation by plasma membrane fusion","BP",18,1,1,0.87529904850394,0.840907474488492
"GO:0001542","ovulation from ovarian follicle","BP",13,1,2,0.777603673095555,0.364103651815572
"GO:0007292","female gamete generation","BP",147,17,13,0.438794310544839,0.679015967769402
"GO:0008585","female gonad development","BP",113,9,17,0.880919328290392,0.0450047661975777
"GO:0014911","positive regulation of smooth muscle cell migration","BP",68,8,15,0.467693832853694,0.0018759298422719
"GO:0016525","negative regulation of angiogenesis","BP",100,10,16,0.663290899784193,0.0310305555716689
"GO:0022602","ovulation cycle process","BP",51,3,5,0.927663660830703,0.559326740048397
"GO:0030728","ovulation","BP",21,1,2,0.911880058116736,0.618327012311801
"GO:0042698","ovulation cycle","BP",71,5,11,0.899269123214223,0.0796470392635625
"GO:0046545","development of primary female sexual characteristics","BP",116,9,17,0.898243398310678,0.0554292816907973
"GO:0046660","female sex differentiation","BP",127,11,19,0.831385858405224,0.0373909422609234
"GO:0048659","smooth muscle cell proliferation","BP",188,23,23,0.312554023702928,0.145999581125798
"GO:0048660","regulation of smooth muscle cell proliferation","BP",180,22,22,0.319406799396698,0.153372570824175
"GO:0048661","positive regulation of smooth muscle cell proliferation","BP",115,11,17,0.722939079278734,0.0517841672026905
"GO:0060343","trabecula formation","BP",28,3,4,0.603007579549601,0.286068050873071
"GO:0060347","heart trabecula formation","BP",13,0,3,1,0.125043496770888
"GO:0061383","trabecula morphogenesis","BP",52,4,8,0.833831038688377,0.126996751491103
"GO:0061384","heart trabecula morphogenesis","BP",33,0,7,1,0.0360679875301093
"GO:1901343","negative regulation of vasculature development","BP",102,10,17,0.687782434412703,0.0185887963061637
"GO:1904705","regulation of vascular associated smooth muscle cell proliferation","BP",74,10,9,0.285751742513234,0.288556151191909
"GO:1904707","positive regulation of vascular associated smooth muscle cell proliferation","BP",44,3,5,0.873017931507402,0.426260960866009
"GO:1904738","vascular associated smooth muscle cell migration","BP",42,5,7,0.490362973931041,0.107572377841635
"GO:1904752","regulation of vascular associated smooth muscle cell migration","BP",37,5,7,0.378990156282079,0.0621487475092361
"GO:1904754","positive regulation of vascular associated smooth muscle cell migration","BP",25,4,4,0.288405505697095,0.22002689225586
"GO:1990874","vascular associated smooth muscle cell proliferation","BP",78,10,10,0.344802623584336,0.222261364842126
"GO:2000181","negative regulation of blood vessel morphogenesis","BP",102,10,17,0.687782434412703,0.0185887963061637
"GO:0003091","renal water homeostasis","BP",14,1,4,0.801900741777296,0.0400314329465394
"GO:0006171","cAMP biosynthetic process","BP",8,1,2,0.603447785738674,0.178075890811091
"GO:0007212","G protein-coupled dopamine receptor signaling pathway","BP",30,5,8,0.224633821216506,0.00645116550414317
"GO:0009187","cyclic nucleotide metabolic process","BP",33,6,4,0.144450039866788,0.400133123137386
"GO:0009190","cyclic nucleotide biosynthetic process","BP",15,2,2,0.498885200160048,0.435071553537667
"GO:0032507","maintenance of protein location in cell","BP",60,12,3,0.0269438254560304,0.939283647207902
"GO:0034694","response to prostaglandin","BP",24,6,4,0.0402184865208144,0.198982229239954
"GO:0034695","response to prostaglandin E","BP",20,5,2,0.0592600467948892,0.591230019085332
"GO:0035809","regulation of urine volume","BP",19,1,5,0.888927132293692,0.0312993513659258
"GO:0035811","negative regulation of urine volume","BP",6,1,3,0.500258197295807,0.0145634853161578
"GO:0045185","maintenance of protein location","BP",69,13,5,0.034266745443788,0.812046523989741
"GO:0046058","cAMP metabolic process","BP",18,2,4,0.599915543908679,0.0899488847145172
"GO:0050891","multicellular organismal-level water homeostasis","BP",21,4,5,0.190181718949408,0.0466239548895922
"GO:0052652","cyclic purine nucleotide metabolic process","BP",32,5,4,0.267209651958648,0.377324590651498
"GO:0071379","cellular response to prostaglandin stimulus","BP",13,5,2,0.00934792691282915,0.364103651815572
"GO:0071380","cellular response to prostaglandin E stimulus","BP",12,4,2,0.0341552891770813,0.327325166424082
"GO:0071867","response to monoamine","BP",47,7,10,0.248991329925957,0.0132326225946569
"GO:0071868","cellular response to monoamine stimulus","BP",42,6,10,0.307016456654932,0.00585779203712153
"GO:0071869","response to catecholamine","BP",47,7,10,0.248991329925957,0.0132326225946569
"GO:0071870","cellular response to catecholamine stimulus","BP",42,6,10,0.307016456654932,0.00585779203712153
"GO:0072658","maintenance of protein location in membrane","BP",3,0,1,1,0.263778121698857
"GO:0072660","maintenance of protein location in plasma membrane","BP",3,0,1,1,0.263778121698857
"GO:0140962","multicellular organismal-level chemical homeostasis","BP",72,12,10,0.0891158235911063,0.156996974045756
"GO:1903350","response to dopamine","BP",40,5,9,0.446425666540629,0.0127817978787765
"GO:1903351","cellular response to dopamine","BP",38,5,9,0.401588097192486,0.00908087342973055
"GO:1904116","response to vasopressin","BP",6,3,1,0.0201431862131907,0.458010819544648
"GO:1904117","cellular response to vasopressin","BP",6,3,1,0.0201431862131907,0.458010819544648
"GO:1904321","response to forskolin","BP",15,3,5,0.220309550706664,0.011191642973031
"GO:1904322","cellular response to forskolin","BP",15,3,5,0.220309550706664,0.011191642973031
"GO:0002534","cytokine production involved in inflammatory response","BP",56,9,1,0.152261046311617,0.996741155939644
"GO:0007190","activation of adenylate cyclase activity","BP",7,1,1,0.554831189353037,0.510621047164045
"GO:0010226","response to lithium ion","BP",15,0,2,1,0.435071553537667
"GO:0031281","positive regulation of cyclase activity","BP",17,3,2,0.281668729289636,0.501529128838349
"GO:0045761","regulation of adenylate cyclase activity","BP",16,3,1,0.250712567273206,0.804834480151901
"GO:0045762","positive regulation of adenylate cyclase activity","BP",12,3,1,0.135257845063911,0.706320315754555
"GO:0051349","positive regulation of lyase activity","BP",16,3,1,0.250712567273206,0.804834480151901
"GO:0060135","maternal process involved in female pregnancy","BP",61,9,9,0.217354055232592,0.133200470501455
"GO:0071285","cellular response to lithium ion","BP",14,0,2,1,0.400082826270397
"GO:0071361","cellular response to ethanol","BP",15,0,2,1,0.435071553537667
"GO:1900015","regulation of cytokine production involved in inflammatory response","BP",51,9,1,0.0986370692601372,0.994561324817134
"GO:1900016","negative regulation of cytokine production involved in inflammatory response","BP",20,4,0,0.167492280732296,1
